Transect #,Plot #,Tree #,Core,Species,Age,Status,Ht.,Decay,Az.,x,y,DBH,Dist.,AZMTH,BA (m^2/ha),25% Decay,50% Decay,75% Decay,Notes
5,2,4,,ABBI,,1,5,-,-,5.8,6,8.9,,,0.006221153,,,,
5,2,5,,ABBI,,1,5,-,-,6.4,7.8,8.5,,,0.005674515,,,,
5,2,6,,ABBI,,1,5,-,-,6.2,9.2,9,,,0.00636174,,,,
5,2,7,,ABBI,,1,5,-,-,6.9,9,9.9,,,0.007697705,,,,big scar
5,2,8,,ABBI,,1,5,-,-,6.9,8.6,10.9,,,0.009331337,,,,
5,2,10,,ABBI,,1,5,-,-,7.1,7.6,10.5,,,0.008659035,,,,
5,2,11,,ABBi,,1,5,-,-,7.4,7.7,12,,,0.01130976,,,,
5,2,12,,ABBI,,1,5,-,-,7.6,7.3,12.3,,,0.011882317,,,,
5,2,13,,ABBI,,1,5,-,-,8.8,9.3,8.8,,,0.006082138,,,,
5,2,15,,ABBI,,1,5,-,-,8.9,8.5,9.2,,,0.006647626,,,,
5,2,16,,ABBI,,1,5,-,-,8.6,8.5,8,,,0.00502656,,,,
5,2,17,,ABBI,,1,5,-,-,8.9,7.7,6.8,,,0.00363169,,,,
5,2,18,,ABBI,,1,5,-,-,7.9,5.8,11.2,,,0.009852058,,,,
5,2,19,,ABBI,,1,5,-,-,8.2,5.4,5.8,,,0.002642086,,,,
5,2,20,,ABBI,,1,5,-,-,7.8,4.3,7.5,,,0.004417875,,,,
5,2,21,,ABBI,,1,5,-,-,9.9,4.7,6.9,,,0.003739289,,,,
5,2,22,,ABBI,,1,5,-,-,10,3.8,6.2,,,0.003019078,,,,
5,2,24,,ABBI,,1,5,-,-,11.3,9.3,7.4,,,0.00430085,,,,
5,2,25,,ABBI,,1,5,-,-,11.3,8.7,5.6,,,0.002463014,,,,dying
5,2,26,,ABBI,,1,5,-,-,11.3,8.3,6.2,,,0.003019078,,,,
5,2,27,,ABBI,,1,5,-,-,13.6,8.6,8.4,,,0.005541782,,,,
5,2,28,,ABBI,,1,5,-,-,13.1,9.3,6.1,,,0.002922473,,,,
5,2,30,,ABBI,,1,5,-,-,16.3,8.7,6.6,,,0.003421202,,,,
5,2,31,,ABBI,,1,5,-,-,16.5,8.1,7.3,,,0.004185397,,,,
5,2,32,,ABBI,,1,5,-,-,16.9,7.6,7.2,,,0.004071514,,,,
5,2,33,,ABBI,,1,5,-,-,16.7,7,6.9,,,0.003739289,,,,
5,2,34,,ABBI,,1,5,-,-,17.8,7.1,15.6,,,0.019113494,,,,
5,2,35,,ABBI,,1,5,-,-,18,6.3,7.7,,,0.004656637,,,,
5,2,36,,ABBI,,1,5,-,-,17.7,5.8,8.7,,,0.005944693,,,,
5,2,37,,ABBI,,1,5,-,-,19.8,9.5,6.9,,,0.003739289,,,,
5,2,38,,ABBI,,1,5,-,-,18.9,9,7.3,,,0.004185397,,,,
5,2,39,,ABBI,,1,5,-,-,19.4,8.8,8.4,,,0.005541782,,,,
5,2,40,,ABBI,,1,5,-,-,19.1,6.7,8.6,,,0.005808818,,,,
5,2,41,,ABBI,,1,5,-,-,17.4,0.7,8.5,,,0.005674515,,,,
5,2,42,,ABBI,,1,5,-,-,16.6,0.8,8.5,,,0.005674515,,,,
5,2,43,,ABBI,,1,5,-,-,16.3,1.7,7.6,,,0.00453647,,,,
5,2,44,,ABBI,,1,5,-,-,16.6,2.6,6.3,,,0.003117253,,,,
5,2,45,,ABBI,,1,5,-,-,15.3,4.4,6.6,,,0.003421202,,,,
5,2,46,,ABBI,,1,5,-,-,14.9,1,6.7,,,0.003525661,,,,
5,2,47,,ABBI,,1,5,-,-,13.7,2,8.5,,,0.005674515,,,,
5,2,48,,ABBI,,1,5,-,-,13.7,3.6,7.3,,,0.004185397,,,,
5,2,49,,ABBI,,1,5,-,-,12,2.3,6.1,,,0.002922473,,,,
5,2,50,,ABBI,,1,5,-,-,11.3,2.2,6.8,,,0.00363169,,,,
5,2,51,,ABBI,,1,5,-,-,11,1.6,7.3,,,0.004185397,,,,
5,2,52,,ABBI,,1,5,-,-,11.2,2.2,5.9,,,0.002733977,,,,
5,2,53,,ABBI,,1,5,-,-,10,0.2,9.1,,,0.006503897,,,,
5,2,54,,ABBI,,1,5,-,-,9.9,0.8,6,,,0.00282744,,,,
5,2,55,,ABBI,,1,5,-,-,8.5,2.1,8.5,,,0.005674515,,,,
5,2,56,,ABBI,,1,5,-,-,6.6,3.3,7.2,,,0.004071514,,,,
5,2,57,,ABBI,,1,5,-,-,7.1,3.3,9.1,,,0.006503897,,,,
5,2,58,,ABBI,,1,5,-,-,7,3.8,9,,,0.00636174,,,,
5,3,1,,ABBI,,1,5,-,-,7.2,1.1,6.1,,,0.002922473,,,,took 2 cores
5,3,2,,ABBI,,1,5,-,-,8.3,1,9.8,,,0.007542982,,,,
5,3,3,,ABBI,,1,5,-,-,9.1,0.7,11.8,,,0.01093591,,,,
5,3,4,,ABBI,,1,5,-,-,9.6,0.6,7.3,,,0.004185397,,,,
5,3,5,,ABBI,,1,5,-,-,10,1,7.5,,,0.004417875,,,,
5,3,6,,PIEN,,1,5,-,-,4.9,8.5,9.7,,,0.007389829,,,,
5,3,7,,PIEN,,1,5,-,-,5.2,8.5,9.7,,,0.007389829,,,,
5,3,8,,PIEN,,1,5,-,-,6.1,8.2,7.4,,,0.00430085,,,,
5,3,9,,PIEN,,1,5,-,-,11.1,5.1,10.2,,,0.008171302,,,,two stems
5,3,10,,PIEN,,1,5,-,-,15.3,8.5,10.2,,,0.008171302,,,,
5,3,11,,PIEN,,1,5,-,-,16.3,9.5,12.3,,,0.011882317,,,,
5,3,12,,PIEN,,1,5,-,-,15.8,8,8.9,,,0.006221153,,,,
5,3,13,,PIEN,,1,5,-,-,19.4,9.7,8.2,,,0.00528103,,,,5-6 tall stems
5,3,14,,PIEN,,1,5,-,-,17.9,10,9.3,,,0.006792925,,,,
5,3,15,,ABBI,,1,5,-,-,19.5,0.3,6.5,,,0.003318315,,,,
5,3,16,,PIEN,,1,5,-,-,18,4.5,6.1,,,0.002922473,,,,
5,3,17,,PIEN,,1,5,-,-,15.6,6.1,5.8,,,0.002642086,,,,
5,3,18,,PIEN,,1,5,-,-,15.2,2.3,8.4,,,0.005541782,,,,2 big stems
5,3,19,,PIEN,,1,5,-,-,14.1,3.1,12.1,,,0.011499041,,,,
5,3,20,,PIEN,,1,5,-,-,12.6,2.7,6,,,0.00282744,,,,
5,4,1,,ABBI ,,1,5,-,-,9.5,1.5,10.1,,,0.008011865,,,,
5,4,2,,ABBI,,1,5,-,-,10.4,0.7,9,,,0.00636174,,,,
5,4,3,,ABBI,,1,5,-,-,11.7,1.3,6.2,,,0.003019078,,,,
5,4,4,,ABBI,,1,5,-,-,10.6,1.4,7,,,0.00384846,,,,3 tall stems
5,4,5,,ABBI,,1,5,-,-,11.8,2.6,7,,,0.00384846,,,,4 stems
5,4,6,,ABBI,,1,5,-,-,13,1.5,5.8,,,0.002642086,,,,
5,4,7,,PIEN,,1,5,-,-,14.3,2.6,15,,,0.0176715,,,,
5,4,8,,PIEN,,1,5,-,-,16.1,0.6,12.5,,,0.012271875,,,,
5,4,9,,PIEN,,1,5,-,-,16.2,1.4,6.4,,,0.003216998,,,,
5,4,10,,PIEN,,1,5,-,-,18,1,10,,,0.007854,,,,
5,4,11,,PIEN,,1,5,-,-,19.3,4.8,6,,,0.00282744,,,,
5,4,12,,PIEN,,1,5,-,-,18,8.2,22.5,,,0.039760875,,,,
5,4,13,,PIEN,,1,5,-,-,12.6,9.9,10,,,0.007854,,,,
5,5,1,,PIEN,,1,5,-,-,2.6,4,5.9,,,0.002733977,,,,
5,5,2,,PIEN,,1,5,-,-,3.8,4.5,7.3,,,0.004185397,,,,
5,5,3,,PIEN,,1,5,-,-,5.2,5.6,6.5,,,0.003318315,,,,
5,5,4,,PIEN,,1,4,-,-,7.2,3.5,20.7,,,0.033653605,,,,
5,5,5,,ABBI,,1,5,-,-,12.5,2.9,10.9,,,0.009331337,,,,
5,5,6,,PIEN,,1,5,-,-,10.8,5.4,5.6,,,0.002463014,,,,
5,5,7,,PIEN,,1,5,-,-,12.7,7.1,12.3,,,0.011882317,,,,
5,5,8,,PIEN,,1,5,-,-,16.2,4.4,10.8,,,0.009160906,,,,
5,5,9,,PIEN,,1,5,-,-,15.9,1.2,20.1,,,0.031730945,,,,
5,5,10,,PIEN,,1,5,-,-,15.6,8.9,8.4,,,0.005541782,,,,
5,5,11,,PIEN,,1,5,-,-,12.5,8.5,25.4,,,0.050670866,,,,
5,5,12,,PIEN,,1,5,-,-,7,8.7,5.9,,,0.002733977,,,,
5,6,1,,PIEN,,1,5,-,-,3.7,1,6.3,,,0.003117253,,,,
5,6,2,,PIEN,,1,5,-,-,11.8,2.1,6.7,,,0.003525661,,,,3 stems
5,6,4,,PIEN,,1,5,-,-,14.7,6.5,11.5,,,0.010386915,,,,
5,6,5,,PIEN,,1,4,-,-,14,8.2,30.2,,,0.071631622,,,,
5,6,6,,PIEN,,1,5,-,-,15,7.6,15.8,,,0.019606726,,,,
5,6,7,,PIEN,,1,5,-,-,13.3,5.6,16.4,,,0.021124118,,,,
5,6,8,,PIEN,,1,5,-,-,12.9,6.5,12.8,,,0.012867994,,,,
5,6,9,,PIEN,,1,5,-,-,11.9,5.6,17.7,,,0.024605797,,,,
5,6,10,,PIEN,,1,5,-,-,10.5,5,19,,,0.02835294,,,,
5,6,12,,PIEN,,1,5,-,-,12.5,7.6,9.9,,,0.007697705,,,,
5,6,13,,PIEN,,1,5,-,-,14.8,8.2,15.8,,,0.019606726,,,,
5,6,14,,PIEN,,1,5,-,-,15.1,8.9,13,,,0.01327326,,,,
5,6,15,,PIEN,,1,5,-,-,16,8.6,8.3,,,0.005410621,,,,
5,6,16,,PIEN,,1,5,-,-,17.2,8.1,6.4,,,0.003216998,,,,
5,6,17,,PIEN,,1,5,-,-,9.7,6.2,22.4,,,0.03940823,,,,
5,6,19,,PIEN,,1,5,-,-,8.6,5.3,25.2,,,0.049876042,,,,
5,6,20,,PIEN,,1,5,-,-,7.6,5.5,21.2,,,0.035299018,,,,
5,6,21,,PIEN,,1,5,-,-,6.7,5.9,11.8,,,0.01093591,,,,
5,6,22,,PIEN,,1,5,-,-,6.3,6.6,15.3,,,0.018385429,,,,
5,6,23,,PIEN,,1,5,-,-,5.1,7.2,16.9,,,0.022431809,,,,
5,6,25,,PIEN,,1,5,-,-,4.1,10,20.2,,,0.032047462,,,,
5,6,26,,PIEN,,1,4,-,-,5.5,4.7,23.2,,,0.04227337,,,,
5,7,1,,PIEN,,1,5,-,-,3.3,7.5,19.6,,,0.030171926,,,,
5,7,2,,PIEN,,1,5,-,-,3.7,8.8,13.4,,,0.014102642,,,,
5,7,3,,PIEN,,1,5,-,-,4.5,7.6,26.3,,,0.054325333,,,,
5,7,4,,PIEN,,1,5,-,-,5.4,7.5,24.4,,,0.046759574,,,,
5,7,5,,PIEN,,1,5,-,-,15.9,9,14.3,,,0.016060645,,,,
5,7,7,,PIEN,,1,5,-,-,16.2,6,13.1,,,0.013478249,,,,
5,7,8,,PIEN,,1,5,-,-,18.9,7.5,14.7,,,0.016971709,,,,
5,7,9,,PIEN,,1,5,-,-,13.9,5.6,17.3,,,0.023506237,,,,
5,7,10,,PIEN,,1,5,-,-,19.1,8.1,11.7,,,0.010751341,,,,
5,7,11,,PIEN,,1,5,-,-,18.8,9.8,6.6,,,0.003421202,,,,
5,7,12,,PIEN,,1,5,-,-,18.5,9.6,9.6,,,0.007238246,,,,
5,7,13,,PIEN,,1,5,-,-,18.2,9.8,12.3,,,0.011882317,,,,
5,7,14,,PIEN,,1,5,-,-,17.3,9.7,6.7,,,0.003525661,,,,
5,8,1,,PIEN,,1,5,-,-,13.9,5.6,17.3,,,0.023506237,,,,
5,8,2,,PIEN,,1,5,-,-,13.7,5.5,22.2,,,0.038707654,,,,
5,8,3,,PIEN,,1,5,-,-,12.3,6.8,26.9,,,0.056832329,,,,
5,8,4,,PIEN,,1,5,-,-,13.6,7.7,8,,,0.00502656,,,,
5,8,5,,PIEN,,1,5,-,-,13.5,7.1,12,,,0.01130976,,,,
5,8,11,,PIEN,,1,5,-,-,2.8,6.4,8.1,,,0.005153009,,,,
5,8,12,,PIEN,,1,5,-,-,15.5,0.1,14.1,,,0.015614537,,,,
5,9,1,,PIEN,,1,5,-,-,13.4,6.4,11.9,,,0.011122049,,,,
5,9,2,,PIEN,,1,5,-,-,11.7,7.3,25.7,,,0.051874885,,,,
5,9,3,,PIEN,,1,5,-,-,9.4,9.5,23,,,0.04154766,,,,
5,9,4,,PIEN,,1,5,-,-,12,6.9,20,,,0.031416,,,,
5,9,5,,PIEN,,1,5,-,-,11.7,6,10.3,,,0.008332309,,,,
5,9,6,,PIEN,,1,5,-,-,12.7,6.1,12.9,,,0.013069841,,,,
5,9,7,,PIEN,,1,5,-,-,10.8,4.9,12.5,,,0.012271875,,,,
5,9,8,,PIEN,,1,5,-,-,8.8,4.6,30.1,,,0.071158025,,,,
5,9,9,,PIEN,,1,5,-,-,5.7,7,18.7,,,0.027464653,,,,
5,9,10,,PIEN,,1,5,-,-,2.4,4,14.2,,,0.015836806,,,,
5,9,12,,PIEN,,1,5,-,-,3.2,4.2,14.2,,,0.015836806,,,,
5,9,13,,PIEN,,1,5,-,-,3.4,3.8,8.7,,,0.005944693,,,,
5,9,14,,PIEN,,1,5,-,-,2.9,3.3,15,,,0.0176715,,,,
5,9,15,,PIEN,,1,5,-,-,4.3,3,19.3,,,0.029255365,,,,
5,9,17,,PIEN,,1,5,-,-,5.3,2.4,5.7,,,0.002551765,,,,
1,7,23,No,ABBI,,2,-,4,-,,,6.3,14.14,204,0.003117253,,,,
1,14,2,No,ABBI,,2,-,3,-,,,9.2,1.5,210,0.006647626,,,,
1,14,12,No,ABBI,,2,-,5,-,,,21.8,0.96,236,0.03732535,,,,
1,14,19,No,ABBI,,2,-,2,-,,,16.4,4.46,263,0.021124118,,,,
1,15,34,No,ABBI,,2,4,1,-,,,32.6,9.06,234,0.08346917,,,,
1,15,36,No,ABBI,,2,5,2,-,,,15.2,9.76,241,0.018145882,,,,
1,15,37,No,ABBI,,2,5,2,-,,,18,9.91,241,0.02544696,,,,
1,15,38,No,ABBI,,2,5,3,-,,,20.1,9.1,245,0.031730945,,,,sapling
1,15,40,No,ABBI,,2,5,2,-,,,6,9.15,250,0.00282744,,,,
1,16,6,No,PIEN,,2,-,5,-,,,68.4,9.3,209,0.367454102,,,,
1,17,8,No,PIEN,,2,-,2,-,,,14.7,6.75,218,0.016971709,,,,
1,17,9,No,PIEN,,2,-,2,-,,,40.9,6.96,220,0.131382497,,,,
1,17,13,No,PIEN,,2,-,2,-,,,5.4,10.61,218,0.002290226,,,,
1,18,1,no,PIEN,,2,2,4,-,,,48.2,3.26,181,0.18246727,,,,
1,18,3,No,ABBI,,2,3,2,-,,,56.9,7.87,184,0.254281889,,,,
1,19,2,No,ABBI,,2,4,2,-,,,19.4,3.78,215,0.029559314,,,,
1,19,4,No,PIEN,,2,2,2,-,,,60.3,7.13,192,0.285578509,,,,
1,19,5,No,ABBI,,2,3,2,-,,,47.5,9.65,182,0.177205875,,,,
1,19,9,No,ABBI,,2,5,2,-,,,17.4,9.92,231,0.02377877,,,,multi-stemmed
2,10,5,No,PIEN,,2,5,5,-,,,20.4,9.43,82,0.032685206,,,,
2,11,5,No,PIEN,,2,5,-,-,,,25.9,12.16,95,0.052685417,,,,
2,14,8,No,ABBI,,2,5,1,-,,,10.1,10.28,91,0.008011865,,,,
2,15,3,No,ABBI,,2,4,3,-,,,30.5,3.96,134,0.073061835,,,,
2,15,6,No,ABBI,,2,3,2,-,,,30.1,6.33,129,0.071158025,,,,
2,15,7,No,ABBI,,2,5,2,-,,,16.3,6.91,138,0.020867293,,,,
2,15,8,No,ABBI,,2,5,3,-,,,10.6,6.74,129,0.008824754,,,,seedling
2,17,5,no,ABBI,,2,5,2,-,,,14.7,12.96,73,0.016971709,,,,
3,3,23,No,ABBI,,2,5,2,-,,,6.1,9.32,151,0.002922473,,,,
3,3,24,No,ABBI,,2,5,1,-,,,6.5,9.96,150,0.003318315,,,,
5,1,25,,ABBI,,2,-,2,1,9.3,8,7.8,,,0.004778374,,,,
5,6,24,,PIEN,,2,5,2,-,5.4,9.9,28.6,,,0.064242578,,,,
1,16,5,No,PIEN,,3,-,5,-,,,66.5,16.57,194,0.347323515,,,,
2,17,3,No,ABBI,,3,-,4,-,,,19.6,12.09,58,0.030171926,,,,
3,5,6,No,PIEN,,3,-,2,-,,,21.4,7.2,150,0.035968178,,,,
4,11,7,No,PIEN,,3,-,5,300,,,12,9.17,270,0.01130976,,,,
5,2,9,,ABBI,,3,3,-,-,7,7.7,12,,,0.01130976,,,,"plus 2 saplings, 1 seedling"
5,6,3,,PIEN,,3,-,5,-,17.4,1.7,10,,,0.007854,,,,
1,5,1,No,ABBI,,6,-,2,312,,,12,7.52,225,0.01130976,,,,
1,5,2,No,ABBI,,6,-,5,250,,,12.5,7.74,219,0.012271875,,,,
1,5,3,No,ABBI,,6,-,4,192,,,22,8.89,225,0.03801336,,,,
1,7,14,No,ABBI,,6,-,2,322,,,8,7.98,248,0.00502656,,,,
1,7,27,No,ABBI,,6,-,3,238,,,10,15.2,203,0.007854,,,,
1,7,28,No,ABBI,,6,-,3,224,,,7,15.2,204,0.00384846,,,,
1,7,29,No,ABBI,,6,-,3,252,,,5,15.47,200,0.0019635,,,,
1,14,43,No,?,,6,-,7,339,,,20,14.65,224,0.031416,,,,
1,14,52,No,?,,6,-,7,320,,,45,17.67,214,0.1590435,,,,
1,16,3,No,ABBI,,6,-,2,334,,,14,14.44,181,0.01539384,,,,
1,16,4,No,PIEN?,,6,-,7,13,,,60,15.9,195,0.282744,,,,No Saplings
1,17,21,No,ABBI,,6,-,4,124,,,12.9,8.31,240,0.013069841,,,,
1,18,8,No,ABBI,,6,-,5,119,,,32.6,3.9,239,0.08346917,,,,
1,19,7,No,ABBI,,6,-,4,47,,,39.3,12.11,216,0.121304245,,,,
1,19,10,No,ABBI,,6,-,7,132,,,28,9.57,233,0.06157536,,,,
1,19,11,No,PIEN,,6,-,5,131,,,38,6.05,247,0.11341176,,,,
1,20,8,No,?,,6,-,7,114,,,40,6.41,176,0.125664,,,,
1,20,10,No,ABBI,,6,-,2,124,,,22,0.96,261,0.03801336,,,,
2,8,4,No,ABBI,,6,-,5,104,,,15,2.16,129,0.0176715,,,,
2,10,3,No,ABBI,,6,-,7,61,,,15,12.23,83,0.0176715,,,,
2,13,2,No,ABBI,,6,-,5,134,,,12,4.36,87,0.01130976,,,,
2,15,4,No,ABBI,,6,-,3,141,,,23.8,5.32,143,0.044488198,,,,
2,15,5,No,ABBI,,6,-,6,70,,,30,5.66,129,0.070686,,,,
2,15,11,No,ABBI,,6,-,3,182,,,13,6.71,151,0.01327326,,,,
2,15,14,No,ABBI,,6,-,5,75,,,11,5.35,114,0.00950334,,,,
2,20,1,No,?,,6,-,-,-,,,60,1.63,50,0.282744,,,,
2,22,3,No,ABBI,,6,-,5,158,,,20.4,7.88,72,0.032685206,,,,
3,1,7,No,ABBI,,6,-,5,85,,,14.9,10.54,166,0.017436665,,,,
3,1,20,No,PIEN,,6,-,5,258,,,13,14.02,172,0.01327326,,,,
3,1,21,No,PIEN,,6,-,5,104,,,31,14.66,168,0.07547694,,,,
3,1,22,No,PIEN,,6,-,5,148,,,17,14.78,168,0.02269806,,,,
3,2,21,No,PIEN,,6,-,6,127,,,11.2,16.74,143,0.009852058,,,,
3,2,22,No,ABBI,,6,-,5,180,,,20,15.48,155,0.031416,,,,plus 7 more SAP ? 20 cm apart; snapped off several times
3,3,22,No,PIEN,,6,-,4,98,,,15,8.04,150,0.0176715,,,,
3,3,25,No,ABBI,,6,-,4,120,,,11.5,10.44,149,0.010386915,,,,
3,3,28,No,ABBI,,6,-,2,74,,,14.5,9.96,162,0.016513035,,,,
3,3,29,No,ABBI,,6,-,2,344,,,15,9.28,162,0.0176715,,,,
3,5,11,No,?,,6,-,7,122,,,18,5.55,170,0.02544696,,,,
3,5,18,No,PIEN,,6,-,4,246,,,6.7,6.34,179,0.003525661,,,,
3,9,15,No,PIEN,,6,-,3,244,,,6.4,8.95,180,0.003216998,,,,
3,9,21,No,PIEN,,6,-,4,195,,,17.1,10.79,180,0.022965881,,,,
4,1,3,No,PIEN,,6,-,6,106,,,12,7.75,267,0.01130976,,,,
4,4,2,No,PIEN,,6,-,7,64,,,9,16.55,277,0.00636174,,,,
4,4,3,No,PIEN,,6,-,7,130,,,12,12.71,246,0.01130976,,,,plus 1 PIEN Sapling
4,7,15,No,PIEN,,6,-,7,84,,,25,7.93,243,0.0490875,,,,
4,7,16,No,PIEN,,6,-,7,100,,,15,8.71,240,0.0176715,,,,
4,8,10,No,PIEN,,6,-,7,79,,,25,4.12,211,0.0490875,,,,
4,8,12,No,PIEN,,6,-,6,138,,,22,9.05,243,0.03801336,,,,
5,1,3,,?,,6,-,6,310,12.7,1.9,15,,,0.0176715,,,,
5,2,14,,ABBI,,6,-,6,-,10,9.3,20,,,0.031416,,,,
5,2,23,,ABBI,,6,-,6,-,10.9,4.7,15,,,0.0176715,,,,
5,2,29,,ABBI,,6,-,6,-,12.1,9.4,12,,,0.01130976,,,,
5,3,21,,?,,6,-,6,-,-,-,-,,,#VALUE!,,,,
5,6,11,,PIEN,,6,-,6,160,11.1,8,18.4,,,0.026590502,,,,
5,6,18,,PIEN,,6,-,6,300,8.5,7.2,25,,,0.0490875,,,,
5,7,6,,PIEN,,6,-,2,360,18,4.8,30,,,0.070686,,,,
5,8,6,,PIEN,,6,-,6,100,11.5,8.5,15,,,0.0176715,,,,plus  10 ABBI Saplings
5,8,7,,PIEN,,6,-,6,300,10.9,7.2,17,,,0.02269806,,,,Top snapped
5,8,8,,PIEN,,6,-,6,141,10,6.5,18,,,0.02544696,,,,
5,8,9,,PIEN,,6,-,6,350,6.7,5,19.5,,,0.029864835,,,,
5,8,10,,PIEN,,6,-,6,360,8.2,3.1,17.5,,,0.024052875,,,,
5,9,11,,PIEN,,6,-,6,160,3.6,5.5,10,,,0.007854,,,,
5,9,16,,PIEN,,6,-,6,50,1.5,4.3,19,,,0.02835294,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
,,,,,,,,,,,,,,,,,,,
